matchId,teamId,passes_total,passes_accurate,long_balls,final_third_entries,box_entries,wide_actions,defensive_duels,high_press_actions,set_pieces,shots_total,goals,avg_pass_distance_m,avg_forward_progress,league_code,pass_accuracy_pct,long_ball_pct,wide_action_pct,high_press_pct
2499804,1619,591,494,77,84,40,352,56,21,37,19,1,19.121761678422857,2.7411764705882353,England,83.58714043993231,13.028764805414554,59.56006768189509,37.5
2499804,1627,269,199,53,50,18,193,58,15,46,6,0,18.234916229603485,4.320598006644518,England,73.97769516728626,19.702602230483272,71.74721189591078,25.862068965517242
2499805,1639,397,297,86,73,45,237,57,22,52,13,1,20.399811353587555,4.022757697456493,England,74.81108312342569,21.662468513853906,59.69773299748111,38.59649122807017
2499805,1659,349,268,76,49,15,283,60,19,57,5,1,19.28518274703018,4.335195530726257,England,76.79083094555874,21.776504297994272,81.08882521489971,31.666666666666664
2499806,1631,365,284,80,51,28,233,72,11,46,11,1,19.06505678057,4.5592011412268185,England,77.8082191780822,21.91780821917808,63.83561643835617,15.277777777777779
2499806,10531,466,396,76,68,30,328,56,13,54,19,1,19.058341945712705,2.126642771804062,England,84.97854077253218,16.30901287553648,70.3862660944206,23.214285714285715
2499807,1612,620,539,115,73,36,457,63,22,35,12,1,18.86444892147734,3.546448087431694,England,86.93548387096774,18.548387096774192,73.70967741935483,34.92063492063492
2499807,1624,330,265,60,44,15,217,77,10,38,12,4,19.413971383119137,3.6274217585692994,England,80.3030303030303,18.181818181818183,65.75757575757576,12.987012987012985
2499808,1633,593,500,108,93,48,450,32,8,49,14,0,20.183231490109954,1.8870246085011186,England,84.31703204047217,18.21247892074199,75.88532883642496,25.0
2499808,1651,323,258,64,38,10,238,73,17,37,6,2,19.518870780939665,4.368024132730015,England,79.87616099071208,19.814241486068113,73.68421052631578,23.28767123287671
2499809,1610,645,564,89,79,40,381,57,11,29,17,1,18.548530622429407,3.7308934337997846,England,87.44186046511628,13.798449612403102,59.06976744186046,19.298245614035086
2499809,1659,451,393,64,54,18,308,48,11,44,6,0,18.359464689560465,3.67704280155642,England,87.13968957871397,14.19068736141907,68.29268292682927,22.916666666666664
2499810,1609,777,697,132,132,59,579,46,20,35,18,2,19.61962219023165,1.4501452081316555,England,89.7039897039897,16.988416988416986,74.5173745173745,43.47826086956522
2499810,10531,276,217,53,40,10,170,37,5,41,5,1,19.33764349605357,3.8768115942028984,England,78.62318840579711,19.202898550724637,61.59420289855072,13.513513513513514
2499811,1619,438,357,72,52,23,319,65,16,45,6,1,18.149664612415847,3.7790849673202613,England,81.5068493150685,16.43835616438356,72.8310502283105,24.615384615384617
2499811,1651,483,402,102,73,17,369,51,13,37,8,1,19.557967635101217,2.563775510204082,England,83.22981366459628,21.11801242236025,76.3975155279503,25.49019607843137
2499812,1613,484,406,82,76,12,339,50,16,42,12,0,19.240009915725203,3.721291866028708,England,83.88429752066115,16.94214876033058,70.0413223140496,32.0
2499812,1646,445,357,95,82,25,328,55,17,42,10,1,21.184627121270164,2.801001251564456,England,80.2247191011236,21.34831460674157,73.70786516853933,30.909090909090907
2499813,1628,387,307,90,75,27,279,72,15,46,15,1,21.598732348960702,2.7306666666666666,England,79.32816537467701,23.25581395348837,72.09302325581395,20.833333333333336
2499813,1633,305,222,71,52,15,202,76,13,50,4,2,19.40921105065637,4.247663551401869,England,72.78688524590164,23.278688524590162,66.22950819672131,17.105263157894736
2499814,1623,456,388,86,95,28,328,67,34,56,13,0,18.549808073129455,4.111896348645465,England,85.08771929824562,18.859649122807017,71.9298245614035,50.74626865671642
2499814,1631,298,225,75,56,12,215,61,5,42,7,2,19.927844925674762,4.1037463976945245,England,75.50335570469798,25.16778523489933,72.14765100671141,8.19672131147541
2499815,1612,752,665,106,94,50,520,50,15,42,14,3,17.89261094787384,2.1075367647058822,England,88.43085106382979,14.095744680851062,69.14893617021278,30.0
2499815,1673,236,162,55,44,5,167,92,18,44,0,0,17.344133091394603,3.594009983361065,England,68.64406779661016,23.30508474576271,70.76271186440678,19.565217391304348
2499816,1611,375,279,75,70,24,292,48,15,53,11,1,19.341621388371397,2.748684210526316,England,74.4,20.0,77.86666666666666,31.25
2499816,1624,492,398,71,64,32,334,73,17,47,13,0,16.959110992647723,3.5350467289719627,England,80.89430894308943,14.43089430894309,67.88617886178862,23.28767123287671
2499817,1639,236,166,48,36,7,154,75,17,45,5,1,20.94931192010778,7.034602076124568,England,70.33898305084746,20.33898305084746,65.2542372881356,22.666666666666664
2499817,1644,529,459,107,99,51,386,60,23,52,14,0,21.364616650505145,2.3161361141602637,England,86.76748582230623,20.226843100189036,72.96786389413988,38.333333333333336
2499818,1625,918,840,67,98,48,617,57,25,32,14,3,15.500492877597218,2.9354581673306774,England,91.50326797385621,7.298474945533768,67.21132897603485,43.859649122807014
2499818,1627,236,159,63,40,12,139,63,12,35,7,2,19.196372894576736,5.1551401869158875,England,67.37288135593221,26.69491525423729,58.89830508474576,19.047619047619047
2499819,1610,432,369,62,63,34,319,75,26,53,17,1,19.035838811641934,2.44811320754717,England,85.41666666666666,14.351851851851851,73.8425925925926,34.66666666666667
2499819,1611,364,296,68,72,19,272,95,34,59,9,0,17.87344993550568,2.983160621761658,England,81.31868131868131,18.681318681318682,74.72527472527473,35.78947368421053
2499820,1623,285,214,74,67,18,195,89,19,50,8,2,20.306340965896542,4.164265129682997,England,75.08771929824562,25.964912280701753,68.42105263157895,21.34831460674157
2499820,1644,442,346,84,50,34,329,54,11,65,10,2,18.12751439460969,4.574712643678161,England,78.28054298642535,19.004524886877828,74.43438914027149,20.37037037037037
2499821,1627,399,328,88,70,21,267,48,15,47,9,0,19.787424417025484,4.473103448275862,England,82.20551378446115,22.05513784461153,66.9172932330827,31.25
2499821,1673,395,326,89,60,13,302,71,20,41,6,1,20.31685123520852,4.176626826029216,England,82.53164556962025,22.531645569620252,76.45569620253164,28.169014084507044
2499822,1609,431,360,58,60,25,299,72,25,51,5,1,18.409875488210417,3.414127423822715,England,83.52668213457076,13.45707656612529,69.37354988399072,34.72222222222222
2499822,1625,607,536,72,68,30,416,69,29,34,8,2,17.9494942530722,2.0949298813376482,England,88.30313014827018,11.86161449752883,68.5337726523888,42.028985507246375
2499823,1613,351,276,67,53,29,241,59,14,49,17,0,21.29319708213964,1.9972375690607735,England,78.63247863247864,19.08831908831909,68.66096866096866,23.728813559322035
2499823,1659,362,289,65,47,32,271,39,17,60,16,1,18.99749274643928,4.10148849797023,England,79.8342541436464,17.955801104972377,74.86187845303867,43.58974358974359
2499824,1619,564,478,101,103,40,371,53,18,48,14,0,21.073047725518055,2.2483069977426635,England,84.75177304964538,17.907801418439718,65.78014184397163,33.9622641509434
2499824,1646,322,244,73,69,12,215,50,11,45,5,1,20.39148822786172,4.720967741935484,England,75.77639751552795,22.67080745341615,66.77018633540372,22.0
2499825,1631,402,327,67,63,20,297,60,12,49,12,2,18.684601157405982,3.8534599728629577,England,81.34328358208955,16.666666666666664,73.88059701492537,20.0
2499825,1639,342,273,68,48,27,250,49,19,53,11,2,19.44994013419315,3.4444444444444446,England,79.82456140350878,19.883040935672515,73.09941520467837,38.775510204081634
2499826,1651,334,263,80,43,12,268,73,15,49,5,1,20.752594932603085,4.71875,England,78.74251497005989,23.952095808383234,80.23952095808383,20.54794520547945
2499826,10531,441,378,97,70,32,325,43,21,46,7,0,19.900419320596722,4.0564617314930995,England,85.71428571428571,21.99546485260771,73.69614512471655,48.837209302325576
2499827,1624,575,491,102,78,42,422,70,17,52,11,1,19.497483108829243,2.3894628099173554,England,85.3913043478261,17.739130434782606,73.3913043478261,24.285714285714285
2499827,1628,266,195,64,44,14,174,64,9,48,11,0,19.695086345610516,5.774461028192372,England,73.30827067669173,24.06015037593985,65.41353383458647,14.0625
2499828,1612,446,368,78,61,21,291,97,27,47,14,4,18.34254858403216,4.209558823529412,England,82.51121076233184,17.48878923766816,65.24663677130044,27.835051546391753
2499828,1633,409,344,85,67,12,258,57,22,42,6,1,19.396862830689066,3.089960886571056,England,84.10757946210269,20.78239608801956,63.08068459657702,38.59649122807017
2499829,1659,223,159,48,31,19,159,59,17,45,9,4,19.916453194149735,5.03169014084507,England,71.30044843049326,21.524663677130047,71.30044843049326,28.8135593220339
2499829,1673,523,443,104,81,43,386,56,14,51,17,0,18.84429448170566,3.2233009708737863,England,84.7036328871893,19.88527724665392,73.80497131931166,25.0
2499830,1609,369,285,94,65,31,240,85,24,50,13,2,21.07305868109935,3.099865047233468,England,77.23577235772358,25.474254742547426,65.04065040650406,28.235294117647058
2499830,1624,532,431,97,74,39,362,51,20,53,12,0,19.252767679891917,4.496629213483146,England,81.01503759398496,18.23308270676692,68.04511278195488,39.21568627450981
2499831,1639,367,301,52,56,20,219,59,7,53,13,2,18.85913946416624,3.8591954022988504,England,82.01634877384197,14.168937329700274,59.67302452316077,11.864406779661017
2499831,1651,451,361,96,73,25,309,42,19,32,8,2,21.007568473425884,2.5935302390998594,England,80.04434589800444,21.286031042128602,68.51441241685144,45.23809523809524
2499832,1646,275,212,62,47,26,175,99,16,49,15,2,21.738519579143524,2.7380585516178737,England,77.0909090909091,22.545454545454547,63.63636363636363,16.161616161616163
2499832,10531,452,367,77,64,33,341,46,9,49,10,0,19.246925979741185,4.279205607476635,England,81.19469026548673,17.035398230088493,75.4424778761062,19.565217391304348
2499833,1623,240,166,60,39,17,156,115,30,42,7,1,17.962225876310335,4.2703125,England,69.16666666666667,25.0,65.0,26.08695652173913
2499833,1628,510,422,74,88,38,372,51,16,74,14,2,18.6806964944222,2.3916391639163916,England,82.74509803921568,14.50980392156863,72.94117647058823,31.372549019607842
2499834,1625,761,698,72,86,46,525,35,17,41,14,2,17.80886285089081,3.2627037392138063,England,91.72141918528253,9.461235216819974,68.98817345597898,48.57142857142857
2499834,1631,226,166,44,33,12,160,51,13,49,2,0,18.77218404824875,5.155172413793103,England,73.45132743362832,19.469026548672566,70.79646017699115,25.49019607843137
2499835,1612,546,463,65,60,43,335,51,26,48,18,3,18.771619614605708,2.32630410654828,England,84.7985347985348,11.904761904761903,61.35531135531136,50.98039215686274
2499835,1619,347,249,64,53,21,210,84,19,46,3,0,19.368472219233063,4.501506024096385,England,71.75792507204612,18.443804034582133,60.51873198847262,22.61904761904762
2499836,1611,623,530,132,80,59,453,47,12,50,16,4,21.19870840538745,1.373931623931624,England,85.07223113964687,21.187800963081862,72.71268057784911,25.53191489361702
2499836,1613,314,259,45,40,13,192,75,14,34,12,1,18.895902240435593,3.118279569892473,England,82.48407643312102,14.331210191082802,61.146496815286625,18.666666666666668
2499837,1633,417,341,89,55,16,290,75,16,46,9,0,18.685005303671005,3.9182389937106916,England,81.77458033573141,21.34292565947242,69.54436450839329,21.333333333333336
2499837,1644,596,528,77,85,40,418,64,16,29,15,2,18.35709978463443,2.116788321167883,England,88.59060402684564,12.919463087248323,70.13422818791946,25.0
2499838,1610,592,526,99,76,29,404,79,29,39,10,4,18.849361863543315,3.456635318704284,England,88.85135135135135,16.722972972972975,68.24324324324324,36.708860759493675
2499838,1627,345,285,75,56,25,246,82,26,38,6,0,18.764062906647215,3.230982019363762,England,82.6086956521739,21.73913043478261,71.30434782608695,31.70731707317073
2499839,1609,617,531,71,77,43,427,50,17,35,17,0,17.79843679607766,4.233507853403141,England,86.06158833063209,11.507293354943274,69.20583468395462,34.0
2499839,1646,323,264,72,56,17,226,64,20,40,6,0,22.0242950434191,3.452238805970149,England,81.73374613003097,22.291021671826623,69.96904024767801,31.25
2499840,1628,472,376,68,84,33,319,67,19,53,9,2,19.103291091585994,3.49625,England,79.66101694915254,14.40677966101695,67.58474576271186,28.35820895522388
2499840,1639,406,313,72,56,26,269,66,11,56,7,1,17.24728579038128,4.53920220082531,England,77.0935960591133,17.733990147783253,66.25615763546799,16.666666666666664
2499841,1625,715,641,67,111,41,434,45,28,42,11,1,16.97742105473674,3.533077660594439,England,89.65034965034965,9.37062937062937,60.69930069930069,62.22222222222222
2499841,1673,140,91,40,30,7,108,55,10,47,4,0,20.955543302277135,6.7110091743119265,England,65.0,28.57142857142857,77.14285714285715,18.181818181818183
2499842,1610,494,403,82,70,34,332,86,15,42,9,1,20.217822175599856,3.4738067520372526,England,81.57894736842105,16.599190283400812,67.20647773279353,17.441860465116278
2499842,1612,577,508,83,76,44,409,66,16,47,14,1,19.176017702613432,2.5245202558635396,England,88.0415944540728,14.384748700173311,70.8838821490468,24.242424242424242
2499843,1611,560,466,83,85,34,365,48,10,39,12,0,19.733870192724435,2.0327683615819208,England,83.21428571428572,14.821428571428571,65.17857142857143,20.833333333333336
2499843,1651,394,330,78,51,24,263,84,14,36,7,0,19.65986266100057,4.567741935483871,England,83.75634517766497,19.796954314720814,66.75126903553299,16.666666666666664
2499844,1613,457,373,98,88,36,279,58,19,51,12,0,20.675313796642254,2.9142185663924796,England,81.61925601750546,21.444201312910284,61.050328227571114,32.758620689655174
2499844,1644,410,320,85,56,22,309,68,14,42,13,2,19.662728460142066,4.6723684210526315,England,78.04878048780488,20.73170731707317,75.36585365853658,20.588235294117645
2499845,1619,657,567,90,65,41,503,55,18,52,15,4,17.89727540339202,1.4905123339658444,England,86.3013698630137,13.698630136986301,76.56012176560122,32.72727272727273
2499845,1623,303,246,56,55,8,207,74,21,37,5,1,18.382698348043657,2.954337899543379,England,81.1881188118812,18.48184818481848,68.31683168316832,28.37837837837838
2499846,1659,465,384,71,62,30,349,49,13,56,8,0,18.40773013955393,4.1265664160401005,England,82.58064516129032,15.268817204301074,75.05376344086021,26.53061224489796
2499846,10531,430,354,81,73,24,278,69,36,38,9,0,19.92043663596777,3.188654353562005,England,82.32558139534883,18.83720930232558,64.65116279069767,52.17391304347826
2499847,1624,675,595,94,109,55,477,59,25,54,24,1,19.414181080190662,0.9589934762348555,England,88.14814814814815,13.925925925925926,70.66666666666667,42.3728813559322
2499847,1627,249,185,58,41,11,175,99,12,44,5,1,18.93386169455472,5.641065830721003,England,74.29718875502009,23.293172690763054,70.28112449799197,12.121212121212121
2499848,1631,381,307,66,48,10,260,91,18,38,7,1,19.08085211037426,3.807795698924731,England,80.5774278215223,17.322834645669293,68.24146981627297,19.78021978021978
2499848,1633,356,278,62,65,19,259,61,17,52,7,1,19.411419865193537,2.308659217877095,England,78.08988764044943,17.415730337078653,72.75280898876404,27.86885245901639
2499849,1646,334,254,90,71,17,234,70,17,45,10,2,19.90915521252166,5.482089552238806,England,76.04790419161677,26.94610778443114,70.05988023952095,24.285714285714285
2499849,1659,570,471,96,60,46,416,43,9,48,8,1,17.398074492982147,3.4295010845986984,England,82.63157894736842,16.842105263157894,72.98245614035088,20.930232558139537
2499850,1609,795,714,85,87,49,469,65,30,39,18,5,18.89320854685282,0.6107566089334548,England,89.81132075471699,10.69182389937107,58.9937106918239,46.15384615384615
2499850,1673,316,265,48,30,11,232,67,14,39,7,0,18.658795756213532,2.8940998487140694,England,83.86075949367088,15.18987341772152,73.41772151898735,20.8955223880597
2499851,1628,368,307,60,60,18,215,47,8,43,10,0,18.42711007891809,4.5092838196286475,England,83.42391304347827,16.304347826086957,58.42391304347826,17.02127659574468
2499851,1651,451,349,91,60,28,309,71,16,56,9,0,20.690482644201627,2.390547263681592,England,77.38359201773835,20.17738359201774,68.51441241685144,22.535211267605636
2499852,1624,546,459,72,81,49,384,60,21,48,17,1,17.224184191852107,4.044791666666667,England,84.06593406593407,13.186813186813188,70.32967032967034,35.0
2499852,1631,311,239,60,45,15,217,62,13,43,8,2,19.894681085080805,4.286594761171032,England,76.84887459807074,19.292604501607716,69.77491961414792,20.967741935483872
2499853,1611,326,266,64,46,14,212,72,8,45,14,3,18.94376412698849,4.0520231213872835,England,81.59509202453987,19.631901840490798,65.03067484662577,11.11111111111111
2499853,1644,489,416,78,72,37,297,79,19,46,11,1,19.04760861845931,2.4130434782608696,England,85.07157464212679,15.950920245398773,60.73619631901841,24.050632911392405
2499854,1613,425,354,76,70,26,302,90,25,45,10,1,17.633547444362488,3.961176470588235,England,83.29411764705881,17.88235294117647,71.05882352941177,27.77777777777778
2499854,1627,373,299,81,58,19,263,56,20,41,6,2,19.795780302947822,3.6829608938547485,England,80.16085790884718,21.715817694369974,70.50938337801608,35.714285714285715
2499855,1610,585,494,108,75,53,440,65,15,44,23,1,19.800316880284658,1.0819672131147542,England,84.44444444444444,18.461538461538463,75.21367521367522,23.076923076923077
2499855,10531,374,306,66,47,9,253,62,10,30,3,0,19.13226046257951,2.319884726224784,England,81.81818181818183,17.647058823529413,67.64705882352942,16.129032258064516
2499856,1623,412,343,87,63,20,279,96,26,35,6,4,18.505813072723985,4.286773794808405,England,83.25242718446601,21.11650485436893,67.71844660194175,27.083333333333332
